base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001540803800001,"Magnetically guided gastric capsule endoscopy: a review and new
developments","Rey, Jean-Francois",2025,10.5946/ce.2025.062,CLINICAL ENDOSCOPY,duplicate,Duplicata de 'Magnetically guided gastric capsule endoscopy: a review and new developments…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001038022801599,"CLINICAL EVALUATION OF AN ARTIFICIAL INTELLIGENCE SYSTEM FOR UPPER
GASTROINTESTINAL ENDOSCOPY ON DETECTING AND DIAGNOSING GASTRIC LESIONS
PATHOLOGICALLY PRE-DIAGNOSED WITH ATYPIA AND GASTRIC DYSPLASIA: A PILOT
STUDY","Chang, Young Hoon; Shin, Cheol Min; Lee, Hae Dong; Park, Jin Bae; Jeon, Jiwoon; Kang, Soonwhan; Jo, Seyeong; Cho, Soo-Jeong; Kang, Seung Joo; Jun, Yu Kyung; Choi, Yonghoon; Yoon, Hyuk; Park, Young Soo; Lee, Dong Ho; Kim, Nayoung",2023,,GASTROINTESTINAL ENDOSCOPY,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Web of Science/S2,não
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001265603200009,"Real-World Application of Artificial Intelligence for Detecting
Pathologic Gastric Atypia and Neoplastic Lesions","Chang, Young Hoon; Shin, Cheol Min; Lee, Hae Dong; Park, Jinbae; Jeon, Jiwoon; Cho, Soo-Jeong; Kang, Seung Joo; Chung, Jae -Yong; Jun, Yu Kyung; Choi, Yonghoon; Yoon, Hyuk; Park, Young Soo; Kim, Nayoung; Lee, Dong Ho",2024,10.5230/jgc.2024.24.e28,JOURNAL OF GASTRIC CANCER,duplicate,Duplicata de 'Real-World Application of Artificial Intelligence for Detecting Pathologic Gastr…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001504700200005,Early diagnosis of gastric cancer: Endoscopy and artificial intelligence,"Goncalves, N.; Chaves, J.; Marques-Sa, I.; Dinis-Ribeiro, M.; Libanio, D.",2025,10.1016/j.bpg.2025.101979,BEST PRACTICE & RESEARCH CLINICAL GASTROENTEROLOGY,duplicate,Duplicata de 'Early diagnosis of gastric cancer: Endoscopy and artificial intelligence…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000829724300005,"Artificial intelligence for diagnosing gastric lesions under white-light
endoscopy","Yuan, Xiang-Lei; Zhou, Yao; Liu, Wei; Luo, Qi; Zeng, Xian-Hui; Yi, Zhang; Hu, Bing",2022,10.1007/s00464-022-09420-6,SURGICAL ENDOSCOPY AND OTHER INTERVENTIONAL TECHNIQUES,duplicate,"Duplicata de 'Artificial intelligence for diagnosing gastric lesions under white-light
endosco…' já presente em Web of Science/S1.",Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000495492603153,"Preliminary results to evaluate the capacity of artificial intelligence
application in diagnosis of gastric lesions on upper gastrointestinal
endoscopy in Vietnam",Hang Dao; Binh Nguyen; Dung Nguyen; Hai Vu; Hai Vu; Long Dao,2019,,JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Web of Science/S2,não
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001450689900001,"Management of epithelial precancerous conditions and early neoplasia of
the stomach (MAPS III): European Society of Gastrointestinal Endoscopy
(ESGE), European Helicobacter and Microbiota Study Group (EHMSG) and
European Society of Pathology (ESP) Guideline update 2025","Dinis-Ribeiro, Mario; Libanio, Diogo; Uchima, Hugo; Spaander, Manon C. W.; Bornschein, Jan; Matysiak-Budnik, Tamara; Tziatzios, Georgios; Santos-Antunes, Joao; Areia, Miguel; Chapelle, Nicolas; Esposito, Gianluca; Fernandez-Esparrach, Gloria; Kunovsky, Lumir; Garrido, Monica; Tacheci, Ilja; Link, Alexander; Marcos, Pedro; Marcos-Pinto, Ricardo; Moreira, Leticia; Pereira, Ana Carina; Pimentel-Nunes, Pedro; Romanczyk, Marcin; Fontes, Filipa; Hassan, Cesare; Bisschops, Raf; Feakins, Roger; Schulz, Christian; Triantafyllou, Konstantinos; Carneiro, Fatima; Kuipers, Ernst J.",2025,10.1055/a-2529-5025,ENDOSCOPY,included,[manual_v1] MAPS III guideline (ESGE/EHMSG/ESP 2025) sobre condições precancerosas gástricas — referência clínica de primeira linha para definição de achados e classes.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001332732600002,"A Multi-task Neural Network for Image Recognition in Magnetically
Controlled Capsule Endoscopy","Xu, Ting; Li, Yuan-Yi; Huang, Fang; Gao, Min; Cai, Can; He, Song; Wu, Zhi-Xuan",2024,10.1007/s10620-024-08681-6,DIGESTIVE DISEASES AND SCIENCES,duplicate,Duplicata de 'A Multi-task Neural Network for Image Recognition in Magnetically Controlled Cap…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000752240200002,"Lesion Segmentation in Gastroscopic Images Using Generative Adversarial
Networks","Sun, Yaru; Li, Yunqi; Wang, Pengfei; He, Dongzhi; Wang, Zhiqiang",2022,10.1007/s10278-022-00591-1,JOURNAL OF DIGITAL IMAGING,duplicate,Duplicata de 'Lesion Segmentation in Gastroscopic Images Using Generative Adversarial Networks…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001044575300001,"Effect of a deep learning-based automatic upper GI endoscopic reporting
system: a randomized crossover study (with video)","Zhang, Lihui; Lu, Zihua; Yao, Liwen; Dong, Zehua; Zhou, Wei; He, Chunping; Luo, Renquan; Zhang, Mengjiao; Wang, Jing; Li, Yanxia; Deng, Yunchao; Zhang, Chenxia; Li, Xun; Shang, Renduo; Xu, Ming; Wang, Junxiao; Zhao, Yu; Wu, Lianlian; Yu, Honggang",2023,10.1016/j.gie.2023.02.025,GASTROINTESTINAL ENDOSCOPY,duplicate,Duplicata de 'Effect of a deep learning-based automatic upper GI endoscopic reporting system: …' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000986193100001,"The effectiveness of a computer-aided system in improving the detection
rate of gastric neoplasm and early gastric cancer: study protocol for a
multi-centre, randomized controlled trial","Dong, Zehua; Zhu, Yijie; Du, Hongliu; Wang, Junxiao; Zeng, Xiaoquan; Tao, Xiao; Yang, Ting; Wang, Jiamin; Deng, Mei; Liu, Jun; Wu, Lianlian; Yu, Honggang",2023,10.1186/s13063-023-07346-5,TRIALS,duplicate,Duplicata de 'The effectiveness of a computer-aided system in improving the detection rate of …' já presente em Springer Nature Link/S2.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001674039400001,"Development and validation of an interpretable machine learning model
for non-invasive screening of precancerous gastric lesions using symptom
and lifestyle data: a multicentre cohort study","Wang, Lan; Tang, Kaiqiang; Zhang, Peng; Liu, Jiasheng; Wu, Bowen; Chen, Jun; Li, Yan; Du, Shiyu; Wang, Yan; Li, Shao",2026,10.1016/j.eclinm.2026.103756,ECLINICALMEDICINE,duplicate,Duplicata de 'Development and validation of an interpretable machine learning model for non-in…' já presente em ScienceDirect/S10.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001158090200001,"A Multimodal Multipath Artificial Intelligence System for Diagnosing
Gastric Protruded Lesions on Endoscopy and Endoscopic Ultrasonography
Images","Zhu, Chang; Hua, Yifei; Zhang, Min; Wang, Yun; Li, Wenjie; Ding, Yanbing; She, Qiang; Zhang, Weifeng; Si, Xinmin; Kong, Zihao; Liu, Baiyun; Chen, Weidao; Wu, Jiangfen; Dang, Yini; Zhang, Guoxin",2023,10.14309/ctg.0000000000000551,CLINICAL AND TRANSLATIONAL GASTROENTEROLOGY,duplicate,Duplicata de 'A Multimodal Multipath Artificial Intelligence System for Diagnosing Gastric Pro…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000536254900007,Recent advances in diagnostic upper endoscopy,"Teh, Jun-Liang; Shabbir, Asim; Yuen, Soon; So, Jimmy Bok-Yan",2020,10.3748/wjg.v26.i4.433,WORLD JOURNAL OF GASTROENTEROLOGY,duplicate,Duplicata de 'Recent advances in diagnostic upper endoscopy…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000756928100001,"Endoscopic diagnosis and treatment of gastric dysplasia and early
cancer: Current evidence and what the future may hold","Young, Edward; Philpott, Hamish; Singh, Rajvinder",2021,10.3748/wjg.v27.i31.5126,WORLD JOURNAL OF GASTROENTEROLOGY,duplicate,Duplicata de 'Endoscopic diagnosis and treatment of gastric dysplasia and early cancer: Curren…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001262074300001,"Identification of chronic non-atrophic gastritis and intestinal
metaplasia stages in the Correa's cascade through machine learning
analyses of SERS spectral signature of non-invasively-collected human
gastric fluid samples","Si, Yu-Ting; Xiong, Xue-Song; Wang, Jin-Ting; Yuan, Quan; Li, Yu-Ting; Tang, Jia-Wei; Li, Yong-Nian; Zhang, Xin-Yu; Li, Zheng-Kang; Lai, Jin-Xin; Umar, Zeeshan; Yang, Wei-Xuan; Li, Fen; Wang, Liang; Gu, Bing",2024,10.1016/j.bios.2024.116530,BIOSENSORS & BIOELECTRONICS,duplicate,Duplicata de 'Identification of chronic non-atrophic gastritis and intestinal metaplasia stage…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001139313400001,"Gastro-BaseNet: A Specialized Pre-Trained Model for Enhanced
Gastroscopic Data Classification and Diagnosis of Gastric Cancer and
Ulcer","Lee, Gi Pyo; Kim, Young Jae; Park, Dong Kyun; Kim, Yoon Jae; Han, Su Kyeong; Kim, Kwang Gi",2024,10.3390/diagnostics14010075,DIAGNOSTICS,duplicate,Duplicata de 'Gastro-BaseNet: A Specialized Pre-Trained Model for Enhanced Gastroscopic Data C…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000921725000003,"Role of artificial intelligence-guided esophagogastroduodenoscopy in
assessing the procedural completeness and quality","Goenka, Mahesh Kumar; Afzalpurkar, Shivaraj; Jejurikar, Saurabh; Rodge, Gajanan Ashokrao; Tiwari, Awanish",2023,10.1007/s12664-022-01294-9,INDIAN JOURNAL OF GASTROENTEROLOGY,duplicate,Duplicata de 'Role of artificial intelligence-guided esophagogastroduodenoscopy in assessing t…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001131250100001,"Landscape of Innovative Methods for Early Diagnosis of Gastric Cancer: A
Systematic Review","Oraseanu, Alexandra; Brisc, Mihaela Cristina; Maghiar, Octavian Adrian; Popa, Horia; Brisc, Ciprian Mihai; Solea, Sabina Florina; Maghiar, Teodor Andrei; Brisc, Ciprian",2023,10.3390/diagnostics13243608,DIAGNOSTICS,included,DL/CV em endoscopia com achado do trato GI alto.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001752219400001,"Impact of real-time artificial intelligence integration on detection of
gastric lesions: an exploratory single-center before-and-after study
using low-definition routine endoscopy","Lee, Hwijun; Bang, Huynh Cong; Cho, Seokho; Ha, Jungmin; Khiem, Tran Thien; Tung, Le Viet; Phuc, La Vinh; Si, Duong Trong; Du, Tran The; Vo, Diem Thi-Ngoc; Trung, Vo Nguyen",2026,10.5946/ce.2025.272,CLINICAL ENDOSCOPY,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,PubMed/S3; Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001739452300001,"Real-World Evaluation of an AI-Assisted Diagnostic Support System for
Early Gastric Cancer: Diagnostic Performance, Confidence Stratification,
and Determinants of False-Positive Diagnosis","Osawa, Satoshi; Yamada, Takanori; Inui, Wataru; Niwa, Tomoyuki; Takahashi, Kenichi; Egami, Takatoshi; Inagaki, Keisuke; Takebe, Tomohiro; Ito, Tatsuhiro; Takahashi, Satoru; Onoue, Shunya; Asai, Yusuke; Sugiura, Kiichi; Matsuura, Tomoharu; Ishida, Natsuki; Yamade, Mihoko; Iwaizumi, Moriya; Hamaya, Yasushi; Sugimoto, Ken",2026,10.3390/jcm15072609,JOURNAL OF CLINICAL MEDICINE,included,DL/CV em endoscopia com achado do trato GI alto.,PubMed/S3; Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001585942500003,"Deep learning-aided optical biopsy achieves whole-chain diagnosis of
Correa cascade of gastric cancer: a prospective study","Liu, Guanqun; Li, Guangchao; Li, Zhen; Shao, Xuejun; Ji, Rui; Ma, Tian; Zhang, Yan; Su, Jingran; Qi, Qingqing; Guo, Jing; He, Yishan; Yang, Xiaoxiao; Li, Yanqing; Zuo, Xiuli",2025,10.1186/s12916-025-04310-9,BMC MEDICINE,duplicate,Duplicata de 'Deep learning-aided optical biopsy achieves whole-chain diagnosis of Correa casc…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000868962700001,"Post-Endoscopy Upper Gastrointestinal Cancer Rate in a Tertiary Referral
Centre: An Australian Data Linkage Analysis","Goetz, Naeman; Lamba, Mehul; Ryan, Kimberley; Grimpen, Florian",2023,10.1007/s12029-022-00874-4,JOURNAL OF GASTROINTESTINAL CANCER,duplicate,Duplicata de 'Post-Endoscopy Upper Gastrointestinal Cancer Rate in a Tertiary Referral Centre:…' já presente em Springer Nature Link/S2.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000700042900001,Artificial Intelligence in Upper Gastrointestinal Endoscopy,"Tokat, Meltem; van Tilburg, Laurelle; Koch, Arjun D.; Spaander, Manon C. W.",2022,10.1159/000518232,DIGESTIVE DISEASES,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000799996600001,Quality indicators in esophagogastroduodenoscopy,"Kim, Sang Yoon; Park, Jae Myung",2022,10.5946/ce.2022.094,CLINICAL ENDOSCOPY,included,"[manual_v1] Indicadores de qualidade em EGD (Clinical Endoscopy 2022) — referência direta para qualidade de imagem / protocolo de screening, relevante para a trilha de qualidade.",Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001191366100001,"Enhancing the Quality of Upper Gastrointestinal Endoscopy: Current
Indicators and Future Trends","Ferrari, Caesar; Tadros, Micheal",2024,10.3390/gastroent15010001,GASTROENTEROLOGY INSIGHTS,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000921096700001,"Role of artificial intelligence in diagnosing Barrett's esophagusrelated
neoplasia","Meinikheim, Michael; Messmann, Helmut; Ebigbo, Alanna",2023,10.5946/ce.2022.247,CLINICAL ENDOSCOPY,included,DL/CV em endoscopia com achado do trato GI alto.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000978421600010,"Artificial intelligence and upper gastrointestinal endoscopy: what is
the optimal study design?","Halvorsen, Natalie; Mori, Yuichi",2023,10.23736/S2724-5691.22.09810-0,MINERVA SURGERY,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,PubMed/S3; Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001674267200015,"Artificial Intelligence for the Detection of Neoplastic Lesions During
Upper Gastrointestinal Endoscopy: Diagnostic Performance and Future
Directions","Kanesaka, Takashi",2026,10.1111/den.70090,DIGESTIVE ENDOSCOPY,duplicate,Duplicata de 'Artificial Intelligence for the Detection of Neoplastic Lesions During Upper Gas…' já presente em PubMed/S3.,Web of Science/S2,não
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001470951700004,"Artificial intelligence-assisted esophagogastroduodenoscopy improves
procedure quality for endoscopists in early stages of training","Chan, Shannon Melissa; Chan, Daniel; Yip, Hon Chi; Scheppach, Markus Wolfgang; Lam, Ray; Ng, Stephen K. K.; Ng, Enders Kwok Wai; Chiu, Philip W.",2025,10.1055/a-2547-6645,ENDOSCOPY INTERNATIONAL OPEN,duplicate,Duplicata de 'Artificial intelligence-assisted esophagogastroduodenoscopy improves procedure q…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000586370900004,"Role of artificial intelligence in the diagnosis of oesophageal
neoplasia: 2020 an endoscopic odyssey","Hussein, Mohamed; Puyal, Juana Gonzalez-Bueno; Mountney, Peter; Lovat, Laurence B.; Haidry, Rehan",2020,10.3748/wjg.v26.i38.5784,WORLD JOURNAL OF GASTROENTEROLOGY,included,DL/CV em endoscopia com achado do trato GI alto.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001532524200011,"Quality assessment in endoscopy ``artificial intelligence in
endoscopy″","Mori, Yuchi; Misawa, Masashi",2025,10.1016/j.bpg.2025.102006,BEST PRACTICE & RESEARCH CLINICAL GASTROENTEROLOGY,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000474302600008,"Artificial intelligence and upper gastrointestinal endoscopy: Current
status and future perspective","Mori, Yuichi; Kudo, Shin-ei; Mohmed, Hussein E. N.; Misawa, Masashi; Ogata, Noriyuki; Itoh, Hayato; Oda, Masahiro; Mori, Kensaku",2019,10.1111/den.13317,DIGESTIVE ENDOSCOPY,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001734717000001,"World Endoscopy Organization Position Statements for Artificial
Intelligence in Endoscopic Diagnosis of Gastric Epithelial Neoplasia","Fujishiro, Mitsuhiro; Kakushima, Naomi; Abe, Seiichiro; Yip, Hon Chi; Liu, Xuemei; Kim, Gwan Ha; Pioche, Mathieu; Cortas, George Adel; Sumiyama, Kazuki; Arantes, Vitor Nunes; Emura, Fabian; Dinis‐Ribeiro, Mário",2026,10.1111/den.70144,DIGESTIVE ENDOSCOPY,duplicate,Duplicata de 'World Endoscopy Organization Position Statements for Artificial Intelligence in …' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001513796500001,"Artificial Intelligence as a Surrogate for Inspection Time to Assess
Completeness in Esophagogastroduodenoscopy: A Prospective, Randomized,
Noninferiority Study","Tan, Xia; Yao, Liwen; Dong, Zehua; Li, Yanxia; Yu, Yuanjie; Gao, Xin; Zhu, Kai; Su, Wenhao; Yin, Haisen; Wang, Wen; Luo, Chaijie; Li, Jialing; You, Hang; Hu, Huiyan; Zhou, Wei; Yu, Honggang",2025,10.14309/ctg.0000000000000839,CLINICAL AND TRANSLATIONAL GASTROENTEROLOGY,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001724057500001,"A real-time artificial intelligence-integrated system (DrAid™ Endo)
feasibility in identifying anatomical landmarks and detecting upper
gastrointestinal tract lesions: a randomized controlled trial","Dao, Hang Viet; Nguyen, Hoang Ngoc; Duong, Giap Quy; Tran, Duc Anh; Nguyen, Hoang Viet; Dao, Kien Trung; Tran, Minh Ngoc; Nguyen, Binh Phuc; Nguyen, Tung Thanh; Lam, Hoa Ngoc; Nguyen, Trang Thi Huyen; Hoang, Long Bao; Truong, Steven Quoc Hung; Dao, Long Van",2026,10.21037/jmai-2025-206,JOURNAL OF MEDICAL ARTIFICIAL INTELLIGENCE,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001697707100001,"Influence of sex differences among endoscopists in gastric cancer and
precancerous condition detection rate during EGD in the artificial
intelligence era: a retrospective study","Zhu, Yijie; Huang, Li; Gong, Dexin; Dong, Zehua; Zhang, Chenxia; Wang, Jingzhai; Tao, Xiao; Wan, Ping; Wu, Lianlian; Zhang, Yu",2026,10.1007/s00464-026-12660-5,SURGICAL ENDOSCOPY AND OTHER INTERVENTIONAL TECHNIQUES,duplicate,Duplicata de 'Influence of sex differences among endoscopists in gastric cancer and precancero…' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000685286100020,"Effect of a deep learning-based system on the miss rate of gastric
neoplasms during upper gastrointestinal endoscopy: a single-centre,
tandem, randomised controlled trial","Wu, Lianlian; Shang, Renduo; Sharma, Prateek; Zhou, Wei; Liu, Jun; Yao, Liwen; Dong, Zehua; Yuan, Jingping; Zeng, Zhi; Yu, Yuanjie; He, Chunping; Xiong, Qiutang; Li, Yanxia; Deng, Yunchao; Cao, Zhuo; Huang, Chao; Zhou, Rui; Li, Hongyan; Hu, Guiying; Chen, Yiyun; Wang, Yonggui; He, Xinqi; Zhu, Yijie; Yu, Honggang",2021,,LANCET GASTROENTEROLOGY & HEPATOLOGY,duplicate,Duplicata de 'Effect of a deep learning-based system on the miss rate of gastric neoplasms dur…' já presente em Scopus/S2.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000678567500005,Updates in artificial intelligence in gastroenterology endoscopy in 2020,"Moore, Matthew; Sharma, Prateek",2021,10.1097/MOG.0000000000000774,CURRENT OPINION IN GASTROENTEROLOGY,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001199428900001,"Advanced diagnostic endoscopy in the upper gastrointestinal tract:
Review of the Japan Gastroenterological Endoscopic Society core sessions","Ueyama, Hiroya; Hirasawa, Toshiaki; Yano, Tomonori; Doyama, Hisashi; Isomoto, Hajime; Yagi, Kazuyoshi; Kawai, Takashi; Yao, Kenshi",2024,10.1002/deo2.359,DEN OPEN,duplicate,"Duplicata de 'Advanced diagnostic endoscopy in the upper gastrointestinal tract:
Review of the…' já presente em Web of Science/S1.",Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001022505000001,"Comparing artificial intelligence to humans for endoscopic diagnosis of
gastric neoplasia: An external validation study","Quek, Sabrina Xin Zi; Lee, Jonathan W. J.; Feng, Zhu; Soh, Min Min; Tokano, Masayuki; Guan, Yeoh Khay; So, Jimmy B. Y.; Tada, Tomohiro; Koh, Calvin J.",2023,10.1111/jgh.16274,JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,duplicate,Duplicata de 'Comparing artificial intelligence to humans for endoscopic diagnosis of gastric …' já presente em PubMed/S3.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000870823300001,"Expected value of artificial intelligence in gastrointestinal endoscopy:
European Society of Gastrointestinal Endoscopy (ESGE) Position Statement","Messmann, Helmut; Bisschops, Raf; Antonelli, Giulio; Libanio, Diogo; Sinonquel, Pieter; Abdelrahim, Mohamed; Ahmad, Omer F.; Areia, Miguel; Bergman, Jacques J. G. H. M.; Bhandari, Pradeep; Boskoski, Ivo; Dekker, Evelien; Domagk, Dirk; Ebigbo, Alanna; Eelbode, Tom; Eliakim, Rami; Haefner, Michael; Haidry, Rehan J.; Jover, Rodrigo; Kaminski, Michal F.; Kuvaev, Roman; Mori, Yuichi; Palazzo, Maxime; Repici, Alessandro; Rondonotti, Emanuele; Rutter, Matthew D.; Saito, Yutaka; Sharma, Prateek; Spada, Cristiano; Spadaccini, Marco; Veitch, Andrew; Gralnek, Ian M.; Hassan, Cesare; Dinis-Ribeiro, Mario",2022,10.1055/a-1950-5694,ENDOSCOPY,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001382200800001,"Application of artificial intelligence in gastrointestinal endoscopy in
Vietnam: a narrative review","Dao, Hang Viet; Nguyen, Binh Phuc; Nguyen, Tung Thanh; Lam, Hoa Ngoc; Nguyen, Trang Thi Huyen; Dang, Thao Thi; Hoang, Long Bao; Le, Hung Quang; Dao, Long Van",2024,10.1177/26317745241306562,THERAPEUTIC ADVANCES IN GASTROINTESTINAL ENDOSCOPY,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001750486000001,"Early Detection of Gastric Cancer: Linking Epidemiology,
Pathophysiology, and Innovations in Digestive Endoscopy","La Milia, Marta; Capasso, Mario; Pessarelli, Tommaso; Manfredi, Guido; Amato, Arnaldo",2026,10.3390/diseases14040148,DISEASES,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,PubMed/S3; Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001519369100001,"Artificial Intelligence in Gastrointestinal Endoscopy: The Japan
Gastroenterological Endoscopy Society Position Statements","Mori, Yuichi; Ishihara, Ryu; Ogata, Haruhiko; Kutsumi, Hiromu; Saito, Yutaka; Sumiyama, Kazuki; Sekiguchi, Masau; Tajiri, Hisao; Fujishiro, Mitsuhiro; Matsuda, Koji; Yano, Tomonori; Aoki, Rika; Ishiyama, Misaki; Imagawa, Atsushi; Omae, Masami; Oda, Yasushi; Kato, Motohiko; Sakamoto, Taku; Sasabe, Maasa; Shiotani, Akiko; Suzuki, Shiho; Tamai, Naoto; Hikichi, Takuto; Hirasawa, Toshiaki; Makiguchi, Mai; Misawa, Masashi; Yabuuchi, Yohei; Yamaguchi, Daisuke; Yamada, Masayoshi; Igarashi, Yoshinori; Tanaka, Shinji",2025,10.1111/den.15075,DIGESTIVE ENDOSCOPY,included,[manual_v1] Position statements da JGES sobre IA em endoscopia gastrointestinal (2025) — referência consensual sobre IA em GI; útil para introdução e discussão ética/metodológica.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000641781200003,"Artificial intelligence-assisted endoscopic detection of esophageal
neoplasia in early stage: The next step?","Liu, Yong",2021,10.3748/wjg.v27.i14.1392,WORLD JOURNAL OF GASTROENTEROLOGY,duplicate,Duplicata de 'Artificial intelligence-assisted endoscopic detection of esophageal neoplasia in…' já presente em PubMed/S3.,Web of Science/S2,sim
